lat,lon,infra_type,infra_subtype,name,osm_id
27.3334945,72.2374369,power_plant,solar,,way/1143180477
23.4470892,75.407336,power_plant,coal,Nagda Works Power Plant,way/1143189197
28.2596129,73.2772877,power_plant,solar,Enel Power,way/1143762554
28.2746293,73.2125875,power_plant,solar,,way/1143762557
28.2646852,73.2218492,power_plant,solar,Tata Solar Noorsar,way/1143762558
28.2568541,73.2174839,power_plant,solar,,way/1143762559
28.2558624,73.2261135,power_plant,solar,,way/1143762560
28.2472717,73.2178595,power_plant,solar,,way/1143762561
28.2493071,73.2285802,power_plant,solar,,way/1143762562
12.8753196,77.506885,industrial_zone,,,way/1143880774
9.1358435,77.9222075,power_plant,solar,,way/1144250230
19.0251733,73.032334,industrial_zone,,,way/1144507151
19.0260179,73.0335008,industrial_zone,,,way/1144511794
28.7253554,76.8544038,industrial_zone,,,way/1144702727
21.1663207,72.7050975,power_plant,industrial,KRIBHCO Hazira Power Station,way/1145455077
23.1713156,70.1879287,power_plant,industrial,KCIL Captive Power Plant,way/1145457441
29.84928,74.6079371,industrial_zone,,,way/1145540184
16.4396405,77.3506755,industrial_zone,,,way/1145610122
25.0410488,87.6170987,industrial_zone,,,way/1146806521
12.9949257,77.5379556,industrial_zone,,Kamalanagar BWSSB Service Station,way/1147338818
10.4511136,77.5173148,industrial_zone,depot,,way/1147921542
9.49492,76.5002194,industrial_zone,factory,Kulangara Console Rocks,way/1148020331
18.4280999,74.6341441,industrial_zone,,Daund Sugars,way/1148401701
22.6822808,88.3390257,industrial_zone,factory,HM FACTORY,way/1148437513
15.5672132,74.8064607,industrial_zone,,,way/1148595749
15.577166,74.7803199,power_plant,solar,,way/1148595757
11.7251531,79.7699596,industrial_zone,,,way/1148743378
11.7254696,79.7762111,industrial_zone,,,way/1148743379
11.7228974,79.7756696,industrial_zone,,,way/1148743380
11.7239596,79.7744531,industrial_zone,,,way/1148743381
8.7192967,77.4455506,industrial_zone,,,way/1148762321
8.70897,77.4357793,industrial_zone,,,way/1148762325
22.2139273,84.5341811,industrial_zone,,,way/1148776911
22.2098649,84.5505345,industrial_zone,,,way/1148776912
12.3687941,78.1500247,industrial_zone,,,way/1149106638
12.3681784,78.0532319,industrial_zone,,,way/1149106662
12.323541,78.0751187,industrial_zone,,Palacode Sugars,way/1149106664
12.518971,78.336516,industrial_zone,,,way/1149180234
12.5183112,78.3320099,industrial_zone,,,way/1149180235
12.5163577,78.3364517,industrial_zone,,,way/1149180236
12.4798695,78.3247573,industrial_zone,,,way/1149180238
12.4707819,78.3349603,industrial_zone,,,way/1149180256
12.4649208,78.3418214,industrial_zone,,,way/1149180257
12.4670579,78.3427494,industrial_zone,,,way/1149180258
13.1571454,77.6287054,industrial_zone,,,way/1149196241
28.8098781,77.1432195,industrial_zone,,,way/1149207609
13.9824727,76.6272312,industrial_zone,,,way/1149503023
11.003857,77.0288049,industrial_zone,,,way/1149563732
20.9354109,86.0349682,industrial_zone,,,way/1149835176
20.9258434,86.0389781,industrial_zone,,,way/1149835177
20.9204305,86.0332394,industrial_zone,,,way/1149835180
18.4158519,76.5441601,industrial_zone,,,way/1150168529
18.4132697,76.533789,industrial_zone,,,way/1150168530
18.4227799,76.5369496,industrial_zone,,,way/1150168531
18.4212674,76.5345652,industrial_zone,,,way/1150168532
16.8554944,75.7517503,industrial_zone,,Mahalbhagyat Industrial Area,way/1150213802
17.7577244,75.8189893,industrial_zone,,,way/1150239747
17.7683244,75.8185385,industrial_zone,,,way/1150239750
17.7701518,75.8092829,industrial_zone,,,way/1150239752
17.7686779,75.7954198,industrial_zone,,,way/1150239753
17.7762532,75.7993019,industrial_zone,,,way/1150239754
17.7456008,75.8214569,industrial_zone,,,way/1150239758
17.7479918,75.8223689,industrial_zone,,,way/1150239759
17.7487701,75.8208542,industrial_zone,,,way/1150239760
17.7464258,75.819674,industrial_zone,,,way/1150239761
17.7480338,75.816004,industrial_zone,,,way/1150239762
17.7452789,75.8147192,industrial_zone,,,way/1150239763
17.7407204,75.8147369,industrial_zone,,,way/1150239764
17.7422846,75.8112923,industrial_zone,,,way/1150239765
17.7449876,75.8085876,industrial_zone,,,way/1150239766
17.7513279,75.8024561,industrial_zone,,,way/1150239767
12.9602314,77.7190284,industrial_zone,,,way/1150511289
33.217514,74.4211909,power_plant,coal,Thermal Power Plant Kalakote,way/1150702478
13.1405382,77.8337305,industrial_zone,,,way/1151032836
12.9192528,79.8858604,industrial_zone,,"Hi-Tech SEZ, Sriperumbudur",way/1151114506
13.1151712,77.9944885,industrial_zone,,Wistron Infocomm Manufacturing,way/1151115203
12.716461,80.022239,industrial_zone,,Pegatron Technology India (Plot 8),way/1151115700
19.1914638,72.9886622,industrial_zone,depot,Kalwa Bus Depot,way/1151347673
10.5112221,76.2598993,industrial_zone,,Khadi Village Industries Commission,way/1151429529
13.2253122,77.7724394,industrial_zone,,Exide Energy Solutions Limited,way/1151585136
14.489201,75.7877362,industrial_zone,,,way/1151592915
12.9794473,77.7237421,industrial_zone,,SMC Medical Manufacturing Pvt. Ltd.,way/1151907053
12.9807627,77.7243148,industrial_zone,factory,Autocrat Engineers,way/1151907066
12.9815426,77.7183266,industrial_zone,,Halleys Blue,way/1151912864
13.8144636,77.498288,industrial_zone,,,way/1151949342
13.719933,77.5050801,industrial_zone,,,way/1151998219
13.704401,77.5050533,industrial_zone,,Kudumalakunte Industrial Estate,way/1151998220
13.2645853,77.2099668,industrial_zone,,,way/1152222277
14.464286,78.2543092,industrial_zone,,,way/1152237332
14.4603384,78.2397185,industrial_zone,,,way/1152237333
19.0404156,73.0581466,industrial_zone,,,way/1152267864
19.0376047,73.0585167,industrial_zone,,,way/1152267871
19.0417836,73.0601689,industrial_zone,,,way/1152267919
19.0311013,73.0572141,industrial_zone,,,way/1152283112
19.0245909,73.0477054,industrial_zone,,,way/1152283126
19.0293834,73.0518961,industrial_zone,,,way/1152286144
21.9266858,70.303828,power_plant,solar,,way/1152354465
21.9650947,70.3385952,power_plant,solar,,way/1152354466
21.9307641,70.3224249,power_plant,solar,,way/1152354467
21.9281565,70.3190238,power_plant,solar,,way/1152354468
22.0423371,70.405977,power_plant,solar,,way/1152354469
21.9207056,70.3132711,power_plant,solar,,way/1152354470
21.8464133,70.329593,power_plant,solar,,way/1152354471
22.0120072,69.8614266,power_plant,solar,,way/1152358297
18.0577069,76.6012341,industrial_zone,,,way/1152379553
18.2202613,76.5230959,industrial_zone,,,way/1152379571
18.2568937,76.511541,industrial_zone,,,way/1152379573
21.9169694,70.1142372,power_plant,solar,,way/1152381697
22.0103239,70.0369268,power_plant,solar,,way/1152381713
22.0078168,70.0357443,power_plant,solar,,way/1152381714
21.9350118,70.1055789,power_plant,solar,,way/1152381715
21.9450962,70.0526509,power_plant,solar,,way/1152381716
18.4441753,79.026963,industrial_zone,,,way/1152503874
18.4357925,79.0134374,industrial_zone,,,way/1152503875
18.4257366,79.011333,industrial_zone,,,way/1152503879
17.657119,78.1170353,industrial_zone,,,way/1152506088
17.6451151,78.1194146,industrial_zone,,,way/1152506089
17.76254,77.0958272,industrial_zone,,Humnabad Industrial Area,way/1152509602
17.6762201,76.1018336,industrial_zone,,,way/1152516367
13.0662147,77.7428043,industrial_zone,,,way/1152981670
13.0609145,77.7427127,industrial_zone,,,way/1152981671
13.0609641,77.7447655,industrial_zone,,,way/1152981672
13.0588972,77.7438236,industrial_zone,,,way/1152981673
17.4226671,78.3312385,industrial_zone,,,way/1153111206
17.4233196,78.330308,industrial_zone,,,way/1153111208
18.6025354,73.8197469,industrial_zone,casting,NCC Casting Yard,way/1153236202
13.1968167,78.5874424,industrial_zone,,APIIC Industrial Park,way/1153313698
13.0612763,79.1562354,industrial_zone,,,way/1153313753
12.9689629,79.1993612,industrial_zone,,,way/1153318744
15.592023,73.7746552,industrial_zone,,Chari Garage,way/1153323484
13.0727117,77.5937342,industrial_zone,,Log9,way/1153855771
11.6785732,78.1340734,industrial_zone,,Industrial Estate,way/1153956114
11.6664474,78.2094827,industrial_zone,,,way/1153956115
12.0784535,75.5186945,industrial_zone,factory,,way/1154215995
10.514639,76.2554396,industrial_zone,,,way/1154268967
19.8693586,75.4830346,industrial_zone,,,way/1154425895
19.8738688,75.4782334,industrial_zone,,,way/1154425896
19.8852018,75.517273,industrial_zone,,,way/1154425897
19.8829179,75.5070208,industrial_zone,,,way/1154425898
19.8755181,75.5017207,industrial_zone,,,way/1154425899
19.8843906,75.4975106,industrial_zone,,,way/1154425900
19.1791436,72.9755205,industrial_zone,depot,Kopri Electric Bus Depot,way/1154486219
10.7647549,76.0897489,industrial_zone,,,way/1154551572
11.4435998,75.8819152,industrial_zone,,GAIL IP Station - 1M,way/1154551573
12.934179,74.8275566,industrial_zone,,,way/1154551574
12.6212372,74.9727872,industrial_zone,,,way/1154551575
13.3040926,80.2099209,industrial_zone,,APM Terminals,way/1154702035
13.3031899,80.2119398,industrial_zone,,,way/1154702036
28.5395969,78.6692345,industrial_zone,,,way/1154793119
13.1100457,77.5759175,industrial_zone,,Yelahanka Waste Water Treatment Plant,way/1154805834
22.3581888,70.2370609,power_plant,solar,,way/1154859946
22.3272948,70.2889656,power_plant,solar,,way/1154859947
22.1519539,70.2934157,power_plant,solar,,way/1154859951
13.2642315,80.1506025,industrial_zone,,,way/1154910900
13.2626783,80.1478895,industrial_zone,,Jayalakshmi Modern Rice Mill,way/1154910911
13.2626738,80.1467886,industrial_zone,,,way/1154910912
13.2636914,80.1499704,industrial_zone,,,way/1154910913
13.263727,80.1492531,industrial_zone,,,way/1154910914
13.2641323,80.1350462,industrial_zone,,,way/1154910947
15.5052075,73.8339308,industrial_zone,port,Malim Jetty,way/1155270347
15.5970698,73.8129383,industrial_zone,,,way/1155613080
15.5971989,73.812648,industrial_zone,,,way/1155613081
15.5972356,73.8121236,industrial_zone,,,way/1155613082
30.7102274,76.8125388,industrial_zone,depot,Chandigarh Transport Undertaking Depot 2,way/1155899033
13.3297207,76.8064531,industrial_zone,factory,HAL Helicopter Factory,way/1156207293
12.92439,77.4947604,industrial_zone,,,way/1156224675
13.0340504,77.5759985,industrial_zone,,BWSSB,way/1156278578
21.495986,86.8517267,industrial_zone,,,way/1156697381
21.1146167,72.6561244,power_plant,gas,Bhander Power Plant,way/1157017752
28.7331453,77.1673015,industrial_zone,,,way/1157344789
12.9811085,77.7373456,industrial_zone,,,way/1157371848
25.5171373,84.9848138,industrial_zone,warehouse,,way/1157467877
25.5158796,84.9847474,industrial_zone,,,way/1157467878
11.0457008,77.0352112,industrial_zone,manufacturing,Good Luck Syndicate,way/1157687198
21.9919047,80.7118521,industrial_zone,,,way/1157850761
19.1119917,72.8880265,industrial_zone,,Haria Industrial Estate,way/1157854472
19.1189211,72.8893738,industrial_zone,,Vaibhav Estate,way/1157854473
22.0025107,80.7030948,industrial_zone,,,way/1157859678
11.0091977,77.0925166,industrial_zone,,RVR Machinery,way/1158169300
18.178708,74.6065235,industrial_zone,,,way/1158249832
18.1990604,74.602317,industrial_zone,,,way/1158249834
18.1809283,74.5972606,industrial_zone,,,way/1158249835
18.7511681,73.8298635,industrial_zone,,,way/1158262419
18.7719988,73.8184368,industrial_zone,,,way/1158262420
18.7683111,73.8310432,industrial_zone,,,way/1158262421
18.8014904,73.6858338,industrial_zone,,,way/1158262425
18.7786969,73.6891615,industrial_zone,,,way/1158262426
18.7812321,73.6966472,industrial_zone,,,way/1158262427
18.794072,73.6973903,industrial_zone,,,way/1158262428
18.7948925,73.6908139,industrial_zone,,,way/1158262429
18.7917755,73.7042512,industrial_zone,,,way/1158262430
18.8065279,73.7637519,industrial_zone,,,way/1158262432
18.8021353,73.7343537,industrial_zone,,,way/1158262438
18.7843201,73.7425411,industrial_zone,,,way/1158262439
18.7798914,73.7595838,industrial_zone,,,way/1158262441
18.7686507,73.7662625,industrial_zone,,,way/1158262442
18.7732767,73.7633575,industrial_zone,,,way/1158262443
18.7715823,73.755126,industrial_zone,,,way/1158262444
18.7814048,73.7848877,industrial_zone,,,way/1158262445
18.7926032,73.7822861,industrial_zone,,,way/1158262446
18.7940963,73.8014531,industrial_zone,,,way/1158262447
18.7375694,73.804941,industrial_zone,,,way/1158262453
18.7352579,73.8380009,industrial_zone,,,way/1158262454
18.7334138,73.859818,industrial_zone,,,way/1158262455
18.7249092,73.856573,industrial_zone,,,way/1158262457
18.7238459,73.8499008,industrial_zone,,,way/1158262458
18.7395249,73.8468981,industrial_zone,,,way/1158262459
18.7974937,73.8086628,industrial_zone,,,way/1158262462
18.8010029,73.802505,industrial_zone,,,way/1158262463
18.7973617,73.7633915,industrial_zone,,,way/1158262464
18.7912627,73.7627274,industrial_zone,,,way/1158262465
18.7805476,73.7516498,industrial_zone,,,way/1158262466
18.8019892,73.7804031,industrial_zone,,,way/1158262467
18.7794131,73.7703449,industrial_zone,,,way/1158262468
18.7358234,73.7948549,industrial_zone,,,way/1158262469
18.7549905,73.7764066,industrial_zone,,,way/1158262470
18.803552,73.7184763,industrial_zone,,,way/1158262474
27.9601226,78.0026107,industrial_zone,,,way/1158354560
21.770512,84.018183,power_plant,coal,Rengali Bhushan Power Plant,way/1158770481
20.3903125,78.0676428,industrial_zone,,midc,way/1158920845
19.2541223,72.8724807,industrial_zone,,,way/1158933425
29.6817396,77.475296,industrial_zone,,,way/1158986118
19.242584,72.8439287,industrial_zone,,,way/1159030803
19.2459224,72.8443806,industrial_zone,,,way/1159030804
28.7242368,77.1804295,industrial_zone,depot,Electric Bus Depot,way/1159082618
22.3346076,69.9232068,industrial_zone,,,way/1159186265
22.3184554,69.9191823,industrial_zone,,,way/1159186269
29.1402643,79.5039992,industrial_zone,factory,Maa Vaishnavi Talc Industries,way/1159386621
22.9690054,71.4720679,power_plant,solar,,way/1159430686
22.9874017,71.3614449,power_plant,solar,,way/1159430704
22.9845275,71.3807192,power_plant,solar,,way/1159430705
22.9852887,71.3779217,power_plant,solar,,way/1159430706
22.9898523,71.3800842,power_plant,solar,,way/1159430707
22.9921262,71.3762262,power_plant,solar,,way/1159430708
22.7176217,71.3405686,power_plant,solar,,way/1159430720
22.9242909,71.3595875,power_plant,solar,,way/1159430736
22.8052319,71.2024315,power_plant,solar,,way/1159430741
22.7973369,71.211954,power_plant,solar,,way/1159430742
33.6492769,76.9886905,industrial_zone,,,way/1159769085
12.9224624,79.332711,power_plant,industrial,,way/1159891044
13.2703999,76.7225745,industrial_zone,,,way/1159996212
22.5659903,88.4912875,industrial_zone,,,way/1159999318
22.5634499,88.4926258,industrial_zone,,,way/1160178871
13.0164792,77.5465364,industrial_zone,,,way/1160675957
25.2699896,87.5612417,industrial_zone,brickyard,,way/1160721474
20.7368301,78.59065,industrial_zone,depot,S. T. Depot,way/1160821043
19.1745765,72.9998363,industrial_zone,,Hindustan Times,way/1161171287
19.1748445,73.0016993,industrial_zone,,,way/1161171290
19.1777806,72.9993805,industrial_zone,,,way/1161171291
19.1757756,73.0003752,industrial_zone,,,way/1161171292
19.1760203,73.003537,industrial_zone,,,way/1161171294
19.1387224,73.0095434,industrial_zone,,,way/1161171295
19.1461038,73.0063828,industrial_zone,,MIDC - Rabale,way/1161171296
19.1428421,73.0039179,industrial_zone,,,way/1161171297
19.1427761,73.007126,industrial_zone,,,way/1161171298
19.1881009,72.994759,industrial_zone,,,way/1161171314
16.7887468,78.5359045,industrial_zone,,,way/1161257327
18.9619611,73.046002,industrial_zone,,,way/1161340200
18.9620799,73.0491258,industrial_zone,,,way/1161340201
18.9590607,73.0474574,industrial_zone,,,way/1161340202
19.0192534,73.0498982,industrial_zone,,,way/1161340209
23.6175363,70.4665875,power_plant,solar,,way/1161376894
23.0896601,70.9688024,power_plant,solar,,way/1161376895
22.1923995,78.7719244,industrial_zone,,,way/1161447775
25.2618499,87.5396921,industrial_zone,,,way/1161481709
9.6658974,76.3401678,power_plant,waste,,way/1161719196
17.3440283,78.5145901,industrial_zone,,,way/1161957130
13.1498447,77.7054968,industrial_zone,,Juki India Pvt. Ltd.,way/1161960251
13.1498146,77.7079529,industrial_zone,,IdeoForge Technology Limited,way/1161960259
13.1498377,77.7061183,industrial_zone,,OLEO India,way/1161960260
13.153267,77.696454,industrial_zone,,Advanced Fiber Systems Pvt. Ltd.,way/1161960272
18.5070257,79.4269423,industrial_zone,rice_mill,ricemill,way/1161964596
22.7777528,86.2041702,industrial_zone,,CSIR-National Metallurgical Laboratory,way/1161996119
18.8754631,77.1836072,industrial_zone,depot,,way/1162024478
23.3593258,70.0554089,power_plant,solar,Unity Power,way/1162066693
18.5025825,79.4115451,industrial_zone,,rice mill,way/1162419832
28.7218442,77.1801508,industrial_zone,steel_mill,Sam India Casting Yard,way/1162457525
28.6757243,77.3494061,industrial_zone,,,way/1162466560
28.6763413,77.3663852,industrial_zone,,,way/1162466561
28.6635799,77.3561401,industrial_zone,,Sabzi Mandi,way/1162466563
28.6633303,77.3448442,industrial_zone,,,way/1162466564
28.6609415,77.3501713,industrial_zone,,,way/1162466565
28.6689116,77.3550526,industrial_zone,,,way/1162466566
28.6673444,77.3628674,industrial_zone,,,way/1162466567
28.6680013,77.3511248,industrial_zone,,,way/1162466568
28.6306262,77.3781591,industrial_zone,,,way/1162538020
28.6274979,77.3778714,industrial_zone,,,way/1162538021
28.6230417,77.3779608,industrial_zone,,,way/1162538022
28.6262352,77.3778022,industrial_zone,,,way/1162538023
28.5946033,77.359064,industrial_zone,,,way/1162542398
28.6002006,77.3591815,industrial_zone,,,way/1162542402
28.533673,77.0932504,industrial_zone,,,way/1162572218
28.535537,77.0936608,industrial_zone,,,way/1162572219
28.5363334,77.094723,industrial_zone,,,way/1162572220
28.5358545,77.1003878,industrial_zone,,,way/1162572222
28.8369625,77.0877761,industrial_zone,,,way/1162580674
28.8392354,77.089506,industrial_zone,,,way/1162581301
28.8124282,77.1139982,industrial_zone,,,way/1162586307
28.8057363,77.1391349,industrial_zone,,,way/1162586309
28.806117,77.1353682,industrial_zone,,,way/1162586310
28.8006314,77.1408681,industrial_zone,,,way/1162586311
28.790947,77.1417692,industrial_zone,,,way/1162586313
28.788865,77.1341317,industrial_zone,,,way/1162586314
28.7967872,77.054632,industrial_zone,,,way/1162599123
28.7990611,77.0496964,industrial_zone,,,way/1162599124
28.7384769,77.1491771,industrial_zone,,,way/1162625780
28.8686067,77.1395506,industrial_zone,,,way/1162639285
28.8606133,77.1285412,industrial_zone,,,way/1162639286
28.8699577,77.1259424,industrial_zone,,,way/1162639287
28.8819355,77.1404667,industrial_zone,,,way/1162639288
28.8815613,77.1246702,industrial_zone,,Singhu,way/1162639289
28.8030523,77.1530664,industrial_zone,,,way/1162639291
28.807821,77.147069,industrial_zone,,,way/1162639292
28.8104274,77.1520417,industrial_zone,,,way/1162639293
28.7571888,77.1700528,industrial_zone,,,way/1162639296
28.7721614,77.1794942,industrial_zone,,,way/1162639299
28.7655454,77.1825599,industrial_zone,,,way/1162639300
28.7577556,77.1906281,industrial_zone,,,way/1162639301
28.7586185,77.1959415,industrial_zone,,,way/1162639302
28.7593497,77.1919182,industrial_zone,,,way/1162639303
28.7579014,77.1932754,industrial_zone,,,way/1162639304
25.2481845,87.495787,industrial_zone,mine,,way/1162893598
28.9739648,79.3895738,industrial_zone,warehouse,Uttarakhand State Warehousing Corporation,way/1163048654
28.9774457,79.4004663,industrial_zone,depot,Rudrapur Bus Depot,way/1163054061
14.0375397,79.3239113,industrial_zone,,,way/1163301340
14.0377231,79.3223932,industrial_zone,,,way/1163301341
28.5404593,77.0312538,industrial_zone,,,way/1163433896
28.5453343,77.031616,industrial_zone,,,way/1163433897
28.5543086,77.053653,industrial_zone,depot,,way/1163433898
22.566871,88.4956629,power_plant,industrial,,way/1163447782
12.7379882,77.727904,industrial_zone,,TVS Motors,way/1163804903
12.7574716,77.7609864,industrial_zone,,,way/1163804911
28.5366798,76.9143122,industrial_zone,,,way/1163975934
21.9963319,82.6700925,power_plant,coal,Prakash Champa Captive Power Station,way/1163989782
18.2775451,72.9627853,industrial_zone,,,way/1164626901
18.2751428,72.9694198,industrial_zone,port,Dighi Port,way/1164626902
12.0969228,75.3200635,industrial_zone,factory,,way/1164660960
12.0950239,75.3175476,industrial_zone,factory,,way/1164660964
12.0944955,75.3153214,industrial_zone,factory,,way/1164660965
28.9709573,79.4104878,industrial_zone,warehouse,Indian Fertilizer Corporation,way/1164690045
29.0049085,79.4304918,industrial_zone,,,way/1164690048
29.013634,79.412575,industrial_zone,,,way/1164690049
28.9987062,79.4132459,industrial_zone,,,way/1164690050
29.0151861,79.4042908,industrial_zone,,,way/1164690051
28.9945812,79.3800174,industrial_zone,,,way/1164690052
29.0337666,79.3988934,industrial_zone,depot,,way/1164690060
20.818403,78.9521998,industrial_zone,,,way/1164706873
29.1552673,79.0729273,industrial_zone,,,way/1164712804
29.1552345,79.0450108,industrial_zone,,,way/1164712813
29.1649557,79.0103988,industrial_zone,,,way/1164712814
29.2072597,78.941676,industrial_zone,,,way/1164712829
29.2086643,78.9398253,industrial_zone,,,way/1164712830
29.2011255,78.9162755,industrial_zone,,,way/1164712834
29.205691,78.9159912,industrial_zone,,,way/1164712835
29.1955904,78.8985675,industrial_zone,,,way/1164712836
29.1942652,78.8902366,industrial_zone,,,way/1164712837
29.2011629,78.8966793,industrial_zone,,,way/1164712838
28.3335628,77.3174724,industrial_zone,,,way/1164727869
28.3791664,77.285314,industrial_zone,,,way/1164730844
28.3816213,77.2855914,industrial_zone,,,way/1164730845
28.3815652,77.2830221,industrial_zone,,,way/1164730846
28.3834553,77.2839704,industrial_zone,,,way/1164730848
28.3793421,77.2580856,industrial_zone,,,way/1164730849
28.3858598,77.2576082,industrial_zone,,,way/1164730850
28.3898287,77.2492558,industrial_zone,,,way/1164730851
28.398283,77.2297775,industrial_zone,grinding_mill,Pali Stone Crusher Zone I,way/1164818074
11.0286282,77.129035,industrial_zone,depot,TNSTC Sulur Bus Depot & Workstation,way/1164862574
28.4590755,77.1919316,industrial_zone,,,way/1164886887
28.4552411,77.2015526,industrial_zone,,,way/1164886888
28.3542917,77.1805,industrial_zone,,,way/1164896515
28.4641972,77.2074663,industrial_zone,,,way/1164904271
12.9230278,79.3328237,industrial_zone,warehouse,,way/1165042329
28.4947683,77.2525043,industrial_zone,,,way/1165055515
19.0576508,73.0958551,industrial_zone,,,way/1165081616
19.0456236,73.1045267,industrial_zone,,,way/1165081617
28.4321679,77.1014009,industrial_zone,depot,City Bus Depot Sector 52/53,way/1165662007
9.9115943,78.1423094,industrial_zone,,,way/1166080735
12.9569444,79.3130217,industrial_zone,warehouse,Tamil Nadu Warehousing Corporation,way/1166100581
12.9591752,79.3136555,industrial_zone,factory,United Foundries Private Limited,way/1166100583
9.9140245,78.1344122,industrial_zone,,,way/1166179657
19.1535557,74.0430122,industrial_zone,factory,Kandali MIDC,way/1166179927
17.5261788,73.5153664,industrial_zone,depot,,way/1166212246
19.1594299,72.9409597,industrial_zone,,Kembros Industrial PCS,way/1166288102
19.1582065,72.9413131,industrial_zone,,Bhagtani Enclave,way/1166288104
19.1590105,72.9433347,industrial_zone,,Tirupati Industrial Estate,way/1166288108
15.3769685,73.9293632,industrial_zone,,,way/1166324934
15.3739698,73.9272453,industrial_zone,,,way/1166324935
15.3736646,73.9301026,industrial_zone,,,way/1166324936
15.4027427,73.8003336,industrial_zone,,,way/1166324942
15.4047962,73.80042,industrial_zone,,,way/1166324943
15.4158858,73.7918025,industrial_zone,port,,way/1166324944
15.4004026,73.8217837,industrial_zone,depot,,way/1166797017
15.3915657,73.8528094,industrial_zone,,,way/1166866661
19.1593905,72.9327877,industrial_zone,,Dharamraj Industrial Estate,way/1167095838
19.1596272,72.9332974,industrial_zone,,Mhatre Brothers,way/1167096101
19.1597207,72.9336699,industrial_zone,,CMS Computers Ltd,way/1167096102
19.1615232,72.9367065,industrial_zone,,,way/1167123381
19.160419,72.9336904,industrial_zone,,,way/1167126327
19.1590152,72.931826,industrial_zone,,,way/1167126334
19.1622671,72.9330356,industrial_zone,,,way/1167126337
19.1615741,72.9386382,industrial_zone,,,way/1167143944
19.161573,72.9379074,industrial_zone,,,way/1167143945
25.3788037,81.8732106,industrial_zone,distributor,Steel Authority of India (SAIL),way/1167359779
22.7364009,69.7141069,industrial_zone,,,way/1167546138
12.93119,79.3381339,industrial_zone,factory,,way/1167676427
22.4504682,88.299696,industrial_zone,depot,Joka Bus Depot,way/1167786504
10.0278861,76.4506001,industrial_zone,,,way/1167904299
27.1783886,92.3196015,industrial_zone,,,way/1168212197
27.2187338,92.4413895,industrial_zone,,,way/1168494030
27.2235407,92.4163742,industrial_zone,,,way/1168494039
26.7247597,83.9151851,industrial_zone,,Brick yards,way/1168991449
9.6264463,76.4942509,industrial_zone,grinding_mill,,way/1169647509
19.1632183,72.9373131,industrial_zone,,Madani Estate,way/1169867087
19.1109043,72.8318989,industrial_zone,,,way/1170351943
19.1050727,72.8386447,industrial_zone,,,way/1170351965
19.2090703,72.826388,industrial_zone,,Industrial Estate,way/1170402607
26.7605896,83.8585974,industrial_zone,,Brick yards,way/1170533890
26.688857,83.9645711,industrial_zone,,Brick yard,way/1170873358
26.7107689,83.9144534,industrial_zone,,Brick yard,way/1170877915
28.5034279,78.694631,industrial_zone,brickyard,,way/1171244654
28.5047153,78.6940905,industrial_zone,brickyard,,way/1171244656
28.5062321,78.6943988,industrial_zone,brickyard,,way/1171244657
28.5044255,78.6893099,industrial_zone,brickyard,,way/1171244659
26.7263707,84.1850701,industrial_zone,,TNZA Life,way/1171543430
9.7568393,77.1162341,industrial_zone,slaughterhouse,,way/1171566570
11.0588109,77.0694299,industrial_zone,,,way/1171969148
11.0584784,77.0691466,industrial_zone,,,way/1171969149
11.058509,77.0696521,industrial_zone,,,way/1171969150
11.0582835,77.0676779,industrial_zone,,,way/1171969152
11.059011,77.0684251,industrial_zone,,,way/1171969153
11.0603756,77.0680321,industrial_zone,,,way/1171969154
11.0606332,77.0693307,industrial_zone,,,way/1171969155
11.0588182,77.0705569,industrial_zone,,,way/1171969156
9.9258871,76.454623,industrial_zone,,,way/1172006956
26.7535197,83.937034,industrial_zone,,,way/1172045221
9.9037802,76.472153,industrial_zone,,,way/1172334472
13.0820282,79.9092657,industrial_zone,,Tocheunglee Stationery Manufacturing Company,way/1172354351
13.1036731,80.2746803,industrial_zone,depot,,way/1172399084
26.3025899,73.6823555,industrial_zone,,,way/1172647804
22.3382429,88.4966184,industrial_zone,factory,Picasona Agriculture Products Pvt. Ltd.,way/1172727378
22.3369853,88.4967861,industrial_zone,welding,Amiya Enterprise,way/1172728848
22.3367988,88.4957504,industrial_zone,stone_crushing,,way/1172738417
22.3385786,88.4989924,industrial_zone,stone_crushing,,way/1172738418
22.336377,88.4801973,industrial_zone,,Ramnagar Customer Care Center,way/1172738423
26.2603754,85.1688869,industrial_zone,sugarcane,,way/1172778487
17.3891292,78.5471794,industrial_zone,depot,,way/1172957603
17.3882733,78.5486714,industrial_zone,depot,,way/1172957605
17.3953039,78.554132,industrial_zone,,,way/1172957623
12.9800029,79.3002948,industrial_zone,,BHEL Ancillary,way/1173240006
27.3801751,75.5578494,industrial_zone,,RSWM,way/1173613521
12.9577339,77.3752391,industrial_zone,,,way/1174006315
12.9152726,77.7589345,industrial_zone,,AFCONS Casting Yard,way/1174316135
28.7462698,77.0535825,industrial_zone,bus_depot,Rohini Sector 37 Bus Depot 1,way/1174697495
17.3541667,82.7725,industrial_zone,port,Nakkapalli Port,way/1174705135
26.7695985,84.263616,industrial_zone,,,way/1175022410
32.3406285,76.5375839,industrial_zone,,,way/1175285712
32.3878455,76.506367,industrial_zone,,,way/1175291389
8.6309151,76.7870485,industrial_zone,port,Muthalapozhi Port,way/1175380692
8.6361163,76.8519777,industrial_zone,mine,English Indian Clays,way/1175380697
